utt_id,f0_log_mean_norm,f0_log_range_norm,mfcc_0_vowel_var,speaking_rate,jitterLocal_sma3nz_mean,jitterLocal_sma3nz_var,shimmerLocaldB_sma3nz_mean,shimmerLocaldB_sma3nz_var,HNRdBACF_sma3nz_mean,HNRdBACF_sma3nz_var,logRelF0-H1-H2_sma3nz_mean,logRelF0-H1-H2_sma3nz_var,voicing_to_frames_ratio,articulation_rate,a_F2_mean_norm,a_F3_mean_norm
32416,-0.1460539761321992,0.1148474969151055,3738.444437635069,15.03647829850377,0.00852279,0.0002774411987047,0.477636,0.5082498788833618,1.5046353,4.407618999481201,2.2036963,116.7437973022461,0.8256880733944955,18.536585365853657,283.611141195297,26.219633773046095
32417,-0.0482985716398287,0.1726097619617678,5401.333244473238,12.787464072867484,0.0095582055,0.0007833042764104,0.5402537,0.6122480034828186,1.8770648,5.586075782775879,-0.1656458,27.384157180786133,0.7936046511627907,14.550641940085592,-21.29127088064456,-246.46565256371105
32426,-0.0104928517917048,0.0917425908964409,4842.630288448729,11.336347542185385,0.0057982975,9.725048585096374e-05,0.52422756,0.6915065050125122,2.2869563,8.481486320495605,-0.09801,17.220869064331055,0.9420289855072465,15.517241379310343,-40.13263169847596,-204.99681921840693
32433,0.444786897714545,-0.3588030764675231,1693.9393325537224,8.573241199567908,0.0017433092,3.921854295185767e-05,0.11847994,0.200980931520462,1.24124,9.118253707885742,0.56425834,4.70481538772583,0.1964285714285714,17.1875,-187.53647785232192,-93.7553662269538
32435,-0.0644189014024414,0.6578127883537296,8087.523153134721,11.800215790983216,0.00861882,0.000243834889261,0.5474024,0.7081294059753418,1.9131682,6.926476001739502,1.6592088,29.980857849121097,0.901015228426396,14.85557083906465,170.68034113116346,53.914450992863294
32455,-0.1452543690610772,0.0339803258497787,8595.358490994884,10.149202096207375,0.008600695,0.0008610907825641,0.5699893,0.6390324831008911,1.8734165,6.585509300231934,-3.5828729,534.99853515625,0.9897959183673468,14.375000000000002,,
32456,0.2162758764466117,0.3863301426344171,9005.221463760901,11.284379743618892,0.008597593,0.0001847276871558,0.64930576,0.567808985710144,3.458925,11.069835662841797,0.4549614,14.350144386291504,0.8155339805825242,13.043478260869565,-289.64639848724255,-443.5240170206048
32460,-0.1457313857046003,-0.0526630717202146,4065.670218773444,13.5079901940706,0.009952493,0.0002725474478211,0.52837104,0.4583688676357269,2.1295836,5.229637622833252,2.006222,15.761312484741213,0.9595959595959596,16.939890710382514,-362.0239625898066,-288.3203845419721
32461,0.1293414287039036,0.4787497667090771,11555.482740161471,12.375996383733856,0.012819042,0.0003043800825253,0.76263666,0.5953864455223083,4.00687,10.543220520019531,1.1475428,51.06031799316406,0.9214285714285714,14.285714285714286,-111.90498434582857,-161.1967442933319
32477,0.0183823563967475,0.2708056125410935,5287.512121275367,15.117029168445203,0.012579298,0.000442747346824,0.7094489,0.5283066034317017,3.0183005,8.485320091247559,1.2924128,37.2971305847168,0.9584664536741214,16.897081413210447,-22.587660328901165,-129.01321074634052
32478,0.0453182048972182,0.4325399546717471,11441.457808349043,17.29483321409001,0.0100487955,0.0001201835984829,0.78091097,0.5875725150108337,3.8818512,12.224749565124512,2.251808,38.02691650390625,0.9789473684210528,20.652173913043477,-61.83806515390938,-355.13235035393836
32484,-0.1013684460891557,0.1668335354571012,6086.21815595448,9.712348436452888,0.00781063,0.000158572642249,0.60051596,0.5820947885513306,2.0989401,7.272823810577393,0.38205278,16.999509811401367,0.8695652173913043,14.351851851851851,-341.0166365824807,-417.73354083012873
32494,0.0077416776356793,0.1379524029337701,6467.975512987116,13.28101418653788,0.009960002,0.0002041158877545,0.76839614,0.8100166320800781,2.4878197,6.321353912353516,-1.3978802,15.104220390319824,0.8659217877094972,14.511873350923484,-103.68805370702285,-211.75083135210664
32505,0.0177263895247241,0.0686376848777755,4865.709878560814,16.279559329169885,0.009743354,0.0001248938788194,0.7311306,0.6757299304008484,3.0096712,6.333014965057373,0.019303376,14.319581031799316,0.9415584415584416,18.238993710691823,47.12522849688435,1.1642766301888514
32510,-0.3193644900766745,-0.2779359054021971,0.0,7.261853908586073,0.0016073509,3.950960672227666e-05,0.121617876,0.1673960983753204,0.4033645,1.7570792436599731,-0.16980694,1.7446067333221436,0.2277227722772277,10.303030303030305,216.07860151275736,120.45098297939512
32512,-0.044053486387674,0.1032950439057732,6036.111363316956,11.975049319462384,0.006996978,0.0002314790763193,0.4822029,0.7016882300376892,2.0902665,7.5966596603393555,1.7838356,23.899215698242188,0.422680412371134,14.285714285714288,-265.0808756114254,-386.976304602304
